sentence,true_sentiment,predicted_sentiment,confidence,rationale,path_scores,full_response
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.8,"The statement shows a clear increase in net interest income from EUR 32.7 mn to EUR 39.3 mn, which is generally positive for investors as it indicates improved financial performance and potential for higher profits. The increase of approximately 19.6% suggests significant growth, outweighing any lack of context that might suggest neutrality.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement shows a clear increase in net interest income from EUR 32.7 mn to EUR 39.3 mn, which is generally positive for investors as it indicates improved financial performance and potential for higher profits. The increase of approximately 19.6% suggests significant growth, outweighing any lack of context that might suggest neutrality."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,neutral,0.7,"The statement reports a small increase in net sales (EUR 10.6 mn from EUR 10.1 mn, a 4.95% rise), which is positive but not substantial enough to warrant a strong positive sentiment. Without additional context, such as comparison to expectations or other metrics, it does not indicate significant financial improvement or deterioration, making neutral the most appropriate classification.","{'positive': 0.6, 'negative': 0.1, 'neutral': 0.7}","{
    ""sentiment"": ""neutral"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement reports a small increase in net sales (EUR 10.6 mn from EUR 10.1 mn, a 4.95% rise), which is positive but not substantial enough to warrant a strong positive sentiment. Without additional context, such as comparison to expectations or other metrics, it does not indicate significant financial improvement or deterioration, making neutral the most appropriate classification."",
    ""path_scores"": {
        ""positive"": 0.6,
        ""negative"": 0.1,
        ""neutral"": 0.7
    }
}"
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.85,"The statement highlights a 45% increase in net sales, which is a strong positive indicator for investors, suggesting robust financial performance and growth potential. This is supported by the upward trend from the previous year, with no negative language or deterioration indicators present. While neutral aspects could be argued due to lack of context, the significant growth outweighs this, making positive the strongest classification.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement highlights a 45% increase in net sales, which is a strong positive indicator for investors, suggesting robust financial performance and growth potential. This is supported by the upward trend from the previous year, with no negative language or deterioration indicators present. While neutral aspects could be argued due to lack of context, the significant growth outweighs this, making positive the strongest classification."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.10,
        ""neutral"": 0.05
    }
}"
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.85,"The statement shows a clear increase in operating income from EUR 600.3 mn in 2009 to EUR 696.4 mn, indicating improved financial performance. This is generally viewed positively by investors, as it suggests better profitability or efficiency, with no evidence of decline or neutral factors like expected results.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement shows a clear increase in operating income from EUR 600.3 mn in 2009 to EUR 696.4 mn, indicating improved financial performance. This is generally viewed positively by investors, as it suggests better profitability or efficiency, with no evidence of decline or neutral factors like expected results."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.1,
        ""neutral"": 0.05
    }
}"
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.85,"The statement indicates an increase in operating profit for both the Kauppalehti group and the Marketplaces segment, which suggests financial improvement. There is no evidence of financial deterioration or neutral impact. The positive sentiment is driven by the profit growth, although the lack of additional context prevents a higher confidence score.","{'positive': 0.85, 'negative': 0.05, 'neutral': 0.1}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement indicates an increase in operating profit for both the Kauppalehti group and the Marketplaces segment, which suggests financial improvement. There is no evidence of financial deterioration or neutral impact. The positive sentiment is driven by the profit growth, although the lack of additional context prevents a higher confidence score."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.05,
        ""neutral"": 0.1
    }
}
```"
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.8,"The statement indicates an increase in operating profit from EUR 1.94 mn to EUR 2.45 mn, which is a positive development for the company's financial health. This rise suggests improved operational efficiency or revenue growth, typically viewed favorably by investors. While the base profit is low, the increase itself is a clear indicator of progress, outweighing the neutral aspects that might suggest a lack of context.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.2}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates an increase in operating profit from EUR 1.94 mn to EUR 2.45 mn, which is a positive development for the company's financial health. This rise suggests improved operational efficiency or revenue growth, typically viewed favorably by investors. While the base profit is low, the increase itself is a clear indicator of progress, outweighing the neutral aspects that might suggest a lack of context."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.2
    }
}"
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.7,"The operating profit increased by approximately 11% from 19.9 mln eur to 22.1 mln eur, which is generally a positive indicator of financial health and performance. This suggests improved operational efficiency or revenue, potentially leading to better investor sentiment, with no evidence of deterioration. The lack of context does not outweigh the clear upward trend.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The operating profit increased by approximately 11% from 19.9 mln eur to 22.1 mln eur, which is generally a positive indicator of financial health and performance. This suggests improved operational efficiency or revenue, potentially leading to better investor sentiment, with no evidence of deterioration. The lack of context does not outweigh the clear upward trend."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.7,"The statement indicates an increase in operating profit from EUR 1.1 mn to EUR 1.6 mn, which is generally positive for investors as it suggests improved financial performance. However, without additional context, the sentiment is moderate, leading to a confidence score of 0.7. Negative sentiment is ruled out due to the profit increase, and neutral is less likely given the positive financial metric.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement indicates an increase in operating profit from EUR 1.1 mn to EUR 1.6 mn, which is generally positive for investors as it suggests improved financial performance. However, without additional context, the sentiment is moderate, leading to a confidence score of 0.7. Negative sentiment is ruled out due to the profit increase, and neutral is less likely given the positive financial metric."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.8,"The statement shows a significant increase in operating profit from EUR 23.2 million to EUR 103.4 million, indicating strong financial performance. This growth is likely to be viewed positively by investors, suggesting improved operational efficiency or revenue generation, outweighing any lack of contextual details.","{'positive': 0.8, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement shows a significant increase in operating profit from EUR 23.2 million to EUR 103.4 million, indicating strong financial performance. This growth is likely to be viewed positively by investors, suggesting improved operational efficiency or revenue generation, outweighing any lack of contextual details."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.85,"The statement indicates a significant increase in operating profit from EUR 9.7 million to EUR 13.5 million, which is a positive financial performance indicator. This suggests improvement in the company's operational efficiency and profitability, with no evidence of negative factors or deterioration. The neutral hypothesis is less supported because the increase implies a positive trend, and the negative hypothesis is contradicted by the upward movement in profits.","{'positive': 0.85, 'negative': 0.08, 'neutral': 0.07}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement indicates a significant increase in operating profit from EUR 9.7 million to EUR 13.5 million, which is a positive financial performance indicator. This suggests improvement in the company's operational efficiency and profitability, with no evidence of negative factors or deterioration. The neutral hypothesis is less supported because the increase implies a positive trend, and the negative hypothesis is contradicted by the upward movement in profits."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.08,
        ""neutral"": 0.07
    }
}"
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.85,"The operating profit increased significantly from EUR 14.9 mn to EUR 26.7 mn, indicating financial improvement and positive performance, which is generally viewed favorably by investors. This increase suggests better operational efficiency or revenue growth, outweighing any potential neutral factors like the absence of context.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.55}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The operating profit increased significantly from EUR 14.9 mn to EUR 26.7 mn, indicating financial improvement and positive performance, which is generally viewed favorably by investors. This increase suggests better operational efficiency or revenue growth, outweighing any potential neutral factors like the absence of context."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.1,
        ""neutral"": 0.55
    }
}"
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"The statement reports a significant increase in operating profit from EUR 17.5 mn to EUR 27.8 mn, which is positive financial performance. There is no evidence of financial deterioration or neutral factors mentioned in the statement.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement reports a significant increase in operating profit from EUR 17.5 mn to EUR 27.8 mn, which is positive financial performance. There is no evidence of financial deterioration or neutral factors mentioned in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.00
    }
}
```"
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.85,"The statement indicates a significant increase in operating profit from EUR 1.0 million to EUR 3.2 million, which is a strong positive development for investors, suggesting improved financial performance and operational efficiency. This outweighs any potential neutral interpretation, as the magnitude of the increase implies meaningful progress.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement indicates a significant increase in operating profit from EUR 1.0 million to EUR 3.2 million, which is a strong positive development for investors, suggesting improved financial performance and operational efficiency. This outweighs any potential neutral interpretation, as the magnitude of the increase implies meaningful progress."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.8,"The statement reports a significant increase in operating profit from EUR 3.6 million to EUR 4.7 million, representing a 30.6% rise. This improvement in financial performance is generally positive for investors, indicating better operational efficiency or revenue growth. The neutral hypothesis is less supported as the increase suggests a positive trend, and the negative hypothesis is contradicted by the profit rise.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement reports a significant increase in operating profit from EUR 3.6 million to EUR 4.7 million, representing a 30.6% rise. This improvement in financial performance is generally positive for investors, indicating better operational efficiency or revenue growth. The neutral hypothesis is less supported as the increase suggests a positive trend, and the negative hypothesis is contradicted by the profit rise."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,neutral,0.7,"The increase in operating profit is minimal (0.1 million euros or approximately 2.17%), lacking strong evidence for significant positive impact or clear deterioration. This small change may not substantially affect market sentiment without additional context, leading to a neutral classification.","{'positive': 0.6, 'negative': 0.1, 'neutral': 0.7}","{
    ""sentiment"": ""neutral"",
    ""confidence"": 0.7,
    ""rationale"": ""The increase in operating profit is minimal (0.1 million euros or approximately 2.17%), lacking strong evidence for significant positive impact or clear deterioration. This small change may not substantially affect market sentiment without additional context, leading to a neutral classification."",
    ""path_scores"": {
        ""positive"": 0.6,
        ""negative"": 0.1,
        ""neutral"": 0.7
    }
}"
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.7,"The statement indicates a rise in operating profit from EUR 6.8 mn to EUR 9.2 mn, which is a positive development for investors as it suggests improved financial performance. There is no mention of negative factors, and the increase is quantifiable, supporting a positive sentiment. The neutral and negative hypotheses are less supported as the data does not show any deterioration or lack of context.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement indicates a rise in operating profit from EUR 6.8 mn to EUR 9.2 mn, which is a positive development for investors as it suggests improved financial performance. There is no mention of negative factors, and the increase is quantifiable, supporting a positive sentiment. The neutral and negative hypotheses are less supported as the data does not show any deterioration or lack of context."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,"The statement indicates a significant increase in operating profit (from EUR1.6m to EUR2.4m, a 50% rise), which is positive financial performance. There is no contradictory evidence suggesting negative factors or neutral impact in the statement. The positive hypothesis has strong support, while the negative and neutral hypotheses are contradicted by the profit increase.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement indicates a significant increase in operating profit (from EUR1.6m to EUR2.4m, a 50% rise), which is positive financial performance. There is no contradictory evidence suggesting negative factors or neutral impact in the statement. The positive hypothesis has strong support, while the negative and neutral hypotheses are contradicted by the profit increase."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.0
    }
}
```"
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"The statement describes a substantial increase in operating profit from a negligible amount (EUR106,000) to EUR21m, representing a 20,000% surge. This indicates strong operational performance and profitability, which is highly favorable for investors. There is no evidence of financial deterioration or neutral impact, as such a significant improvement would likely have a positive market impact.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement describes a substantial increase in operating profit from a negligible amount (EUR106,000) to EUR21m, representing a 20,000% surge. This indicates strong operational performance and profitability, which is highly favorable for investors. There is no evidence of financial deterioration or neutral impact, as such a significant improvement would likely have a positive market impact."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.00
    }
}
```"
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.7,"The statement shows a slight increase in operating profit, which is generally viewed as positive for investors, indicating some improvement, even if modest. This outweighs the neutral or negative possibilities as there is no evidence of deterioration or decline.","{'positive': 0.6, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement shows a slight increase in operating profit, which is generally viewed as positive for investors, indicating some improvement, even if modest. This outweighs the neutral or negative possibilities as there is no evidence of deterioration or decline."",
    ""path_scores"": {
        ""positive"": 0.6,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.85,"The statement shows a significant improvement from an operating loss of EUR -0.7 mn to a profit of EUR 5.5 mn, indicating better financial performance. This positive turn-around suggests enhanced operational efficiency or cost management, which is typically viewed favorably by investors, outweighing any lack of context that might suggest neutrality.","{'positive': 0.85, 'negative': 0.05, 'neutral': 0.1}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement shows a significant improvement from an operating loss of EUR -0.7 mn to a profit of EUR 5.5 mn, indicating better financial performance. This positive turn-around suggests enhanced operational efficiency or cost management, which is typically viewed favorably by investors, outweighing any lack of context that might suggest neutrality."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.05,
        ""neutral"": 0.10
    }
}"
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.8,"The statement shows a clear increase in operating profit from EUR 7.5 mn to EUR 11.4 mn, which is a positive development indicating improved financial performance. This is generally favorable for investors, as it suggests better operational efficiency or revenue growth, even without additional context. The negative hypothesis is strongly contradicted due to the upward trend, and the neutral hypothesis is less likely because the increase implies some market impact.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement shows a clear increase in operating profit from EUR 7.5 mn to EUR 11.4 mn, which is a positive development indicating improved financial performance. This is generally favorable for investors, as it suggests better operational efficiency or revenue growth, even without additional context. The negative hypothesis is strongly contradicted due to the upward trend, and the neutral hypothesis is less likely because the increase implies some market impact."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.9,"The statement reports a significant 23% increase in operating profit from EUR 113.8 million to EUR 139.7 million. This strong positive financial performance indicates improved operational efficiency or revenue growth, which is typically viewed favorably by investors. There is no evidence of financial deterioration or negative factors mentioned, making the positive classification the strongest.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant 23% increase in operating profit from EUR 113.8 million to EUR 139.7 million. This strong positive financial performance indicates improved operational efficiency or revenue growth, which is typically viewed favorably by investors. There is no evidence of financial deterioration or negative factors mentioned, making the positive classification the strongest."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.9,"The statement focuses on year-on-year growth in order intake, with substantial increases of 40% and 30% for the two periods mentioned, reaching EUR 576 million and EUR 1.7 billion respectively. This indicates strong positive momentum for the company's business, suggesting future revenue potential and investor confidence. There is no evidence of financial deterioration or negative outcomes mentioned, and the neutral hypothesis is contradicted by the clear upward trend in business activity.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement focuses on year-on-year growth in order intake, with substantial increases of 40% and 30% for the two periods mentioned, reaching EUR 576 million and EUR 1.7 billion respectively. This indicates strong positive momentum for the company's business, suggesting future revenue potential and investor confidence. There is no evidence of financial deterioration or negative outcomes mentioned, and the neutral hypothesis is contradicted by the clear upward trend in business activity."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.9,"The statement reports a significant year-on-year growth in orders received (55%), which is a positive indicator of increased demand and future revenue potential. There is no evidence of financial deterioration or neutral impact in the statement, making the positive hypothesis the strongest.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant year-on-year growth in orders received (55%), which is a positive indicator of increased demand and future revenue potential. There is no evidence of financial deterioration or neutral impact in the statement, making the positive hypothesis the strongest."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.9,"The statement indicates a 42.5% increase in operating profit, which is a significant financial improvement typically viewed positively by investors as it suggests strong performance, efficiency gains, or revenue growth. This outweighs the lack of additional context, which might suggest neutrality, and contradicts any deterioration indicators present in the statement.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement indicates a 42.5% increase in operating profit, which is a significant financial improvement typically viewed positively by investors as it suggests strong performance, efficiency gains, or revenue growth. This outweighs the lack of additional context, which might suggest neutrality, and contradicts any deterioration indicators present in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.8,"The statement indicates a 8.4% increase in passenger volumes, which is generally favorable for financial performance as it suggests potential for higher revenues and improved investor sentiment. While there is no direct mention of profitability or sustainability, the increase is significant and typically viewed positively in financial contexts. The negative and neutral hypotheses lack strong evidence, as the statement does not reference declines, financial deterioration, or neutral factors like alignment with expectations without additional context.","{'positive': 0.7, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates a 8.4% increase in passenger volumes, which is generally favorable for financial performance as it suggests potential for higher revenues and improved investor sentiment. While there is no direct mention of profitability or sustainability, the increase is significant and typically viewed positively in financial contexts. The negative and neutral hypotheses lack strong evidence, as the statement does not reference declines, financial deterioration, or neutral factors like alignment with expectations without additional context."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.2,"
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.85,"The statement reports a 5.1% increase in passenger-related revenue, which is a positive development for investors as it indicates growth. Although there is no additional context on profitability or other metrics, the revenue rise itself suggests a favorable outcome. The neutral hypothesis is less likely because the statement highlights a change, and the negative hypothesis is unsupported due to the absence of any decline or deterioration indicators.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a 5.1% increase in passenger-related revenue, which is a positive development for investors as it indicates growth. Although there is no additional context on profitability or other metrics, the revenue rise itself suggests a favorable outcome. The neutral hypothesis is less likely because the statement highlights a change, and the negative hypothesis is unsupported due to the absence of any decline or deterioration indicators."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.7,"The statement indicates an increase in pretax profit from EUR 0.4 mn to EUR 0.6 mn, representing a 50% rise, which suggests improved financial performance. This positive development could be viewed favorably by investors, indicating better profitability without evidence of deterioration or neutral factors outweighing the increase.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.2}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement indicates an increase in pretax profit from EUR 0.4 mn to EUR 0.6 mn, representing a 50% rise, which suggests improved financial performance. This positive development could be viewed favorably by investors, indicating better profitability without evidence of deterioration or neutral factors outweighing the increase."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.2
    }
}"
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,neutral,0.7,"The statement shows a small increase in pretax profit (approximately 1.18% rise), which may not be significant enough to warrant a positive sentiment without additional context, such as comparisons to market expectations or historical trends. It also lacks any indication of financial deterioration, making it neither clearly positive nor negative. The lack of impactful change leads to a neutral classification.","{'positive': 0.5, 'negative': 0.1, 'neutral': 0.7}","{
    ""sentiment"": ""neutral"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement shows a small increase in pretax profit (approximately 1.18% rise), which may not be significant enough to warrant a positive sentiment without additional context, such as comparisons to market expectations or historical trends. It also lacks any indication of financial deterioration, making it neither clearly positive nor negative. The lack of impactful change leads to a neutral classification."",
    ""path_scores"": {
        ""positive"": 0.5,
        ""negative"": 0.1,
        ""neutral"": 0.7
    }
}"
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.7,"The statement indicates a rise in pre-tax profit from EUR 14.9 mn to EUR 17.8 mn, which is a positive development for investors as it suggests improved financial performance. While the increase could potentially be attributed to one-time factors, the profit rise itself is a clear positive signal without evidence of deterioration.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement indicates a rise in pre-tax profit from EUR 14.9 mn to EUR 17.8 mn, which is a positive development for investors as it suggests improved financial performance. While the increase could potentially be attributed to one-time factors, the profit rise itself is a clear positive signal without evidence of deterioration."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.9,"The statement shows a significant increase in pre-tax profit from EUR 164.7 million to EUR 397.4 million, indicating improved financial performance. This is generally positive news for investors, as it suggests the company is doing better financially. There is no evidence of deterioration or negative factors mentioned, and while the context is limited, the increase itself outweighs neutral or negative indicators.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a significant increase in pre-tax profit from EUR 164.7 million to EUR 397.4 million, indicating improved financial performance. This is generally positive news for investors, as it suggests the company is doing better financially. There is no evidence of deterioration or negative factors mentioned, and while the context is limited, the increase itself outweighs neutral or negative indicators."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.85,"The statement indicates a profit increase from EUR 33.9 mn to EUR 39.4 mn, which is a positive financial performance. This growth suggests improved profitability, which is generally favorable for investors. There is no evidence of negative factors, and the neutral view does not fully capture the positive aspect of the profit increase.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement indicates a profit increase from EUR 33.9 mn to EUR 39.4 mn, which is a positive financial performance. This growth suggests improved profitability, which is generally favorable for investors. There is no evidence of negative factors, and the neutral view does not fully capture the positive aspect of the profit increase."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.9,"The statement shows a significant increase in profit from EUR 1.3 mn to EUR 5.9 mn, which is typically viewed as positive financial news. There is no evidence of financial deterioration or ambiguity in the impact, ruling out negative and neutral classifications.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a significant increase in profit from EUR 1.3 mn to EUR 5.9 mn, which is typically viewed as positive financial news. There is no evidence of financial deterioration or ambiguity in the impact, ruling out negative and neutral classifications."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.9,"The statement highlights a significant increase in profit (from EUR 6.0 mn to EUR 9.8 mn), which is a positive financial indicator. There is no mention of any negative factors or deterioration, making the positive sentiment strong and well-supported.","{'positive': 0.9, 'negative': 0.0, 'neutral': 0.6}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a significant increase in profit (from EUR 6.0 mn to EUR 9.8 mn), which is a positive financial indicator. There is no mention of any negative factors or deterioration, making the positive sentiment strong and well-supported."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.0,
        ""neutral"": 0.6
    }
}
```"
