sentence,true_sentiment,predicted_sentiment,confidence,rationale,path_scores,full_response
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.9,"The statement highlights a significant increase in net profit (EUR 19.2M vs. EUR 17.5M), which is a clear indicator of improved financial performance. There is no mention of losses, declines, or other negative factors, making the positive sentiment strongly supported. The neutral hypothesis is weakened by the explicit profit growth, while the negative hypothesis is contradicted by the upward trend in earnings.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a significant increase in net profit (EUR 19.2M vs. EUR 17.5M), which is a clear indicator of improved financial performance. There is no mention of losses, declines, or other negative factors, making the positive sentiment strongly supported. The neutral hypothesis is weakened by the explicit profit growth, while the negative hypothesis is contradicted by the upward trend in earnings."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.9,"The statement explicitly mentions a significant increase in net profit (EUR 18 million) compared to the prior period, which is a clear indicator of financial performance improvement. The cutoff in the original text ('from EUR 1') does not negate the positive signal, as profit growth is inherently positive unless contradicted by additional context (which is absent here). Negative and neutral hypotheses are weakened by the absence of any deterioration indicators or ambiguity in the data.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly mentions a significant increase in net profit (EUR 18 million) compared to the prior period, which is a clear indicator of financial performance improvement. The cutoff in the original text ('from EUR 1') does not negate the positive signal, as profit growth is inherently positive unless contradicted by additional context (which is absent here). Negative and neutral hypotheses are weakened by the absence of any deterioration indicators or ambiguity in the data."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,"The statement explicitly reports a significant increase in net profit (EUR 116.6M vs EUR 73.6M) for the first nine months of 2008, which is a clear indicator of financial performance improvement. This directly supports the positive hypothesis. No evidence of financial deterioration or neutral factors is present.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly reports a significant increase in net profit (EUR 116.6M vs EUR 73.6M) for the first nine months of 2008, which is a clear indicator of financial performance improvement. This directly supports the positive hypothesis. No evidence of financial deterioration or neutral factors is present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.9,"The statement highlights a 10% increase in net sales, which is a clear indicator of growth. The mention of 'comparable exchange rates' suggests the growth is measured accurately, reinforcing the positive outlook. No evidence of financial deterioration or neutral factors is present.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 10% increase in net sales, which is a clear indicator of growth. The mention of 'comparable exchange rates' suggests the growth is measured accurately, reinforcing the positive outlook. No evidence of financial deterioration or neutral factors is present."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,"The statement explicitly reports a 4.5% increase in net interest income, which is a clear indicator of improved financial performance. There are no negative or neutral factors mentioned to contradict this positive outcome.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly reports a 4.5% increase in net interest income, which is a clear indicator of improved financial performance. There are no negative or neutral factors mentioned to contradict this positive outcome."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"The statement shows a significant increase in net interest income (EUR 152.2 mn vs. EUR 101.0 mn in 2008), which directly indicates improved financial performance. This growth suggests better profitability or operational efficiency, aligning with positive sentiment. No evidence of deterioration or neutrality is present.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in net interest income (EUR 152.2 mn vs. EUR 101.0 mn in 2008), which directly indicates improved financial performance. This growth suggests better profitability or operational efficiency, aligning with positive sentiment. No evidence of deterioration or neutrality is present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.9,"The statement shows a clear increase in net interest income (EUR 39.3 mn vs. EUR 32.7 mn), which is a positive financial indicator. There is no evidence of deterioration or neutrality in the data.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a clear increase in net interest income (EUR 39.3 mn vs. EUR 32.7 mn), which is a positive financial indicator. There is no evidence of deterioration or neutrality in the data."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.9,"The statement explicitly reports an increase in net sales (EUR 10.6 mn vs. EUR 10.1 mn), which is a clear indicator of business growth. While the increase is modest, it still represents positive financial performance. No evidence of deterioration or neutrality is present in the statement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly reports an increase in net sales (EUR 10.6 mn vs. EUR 10.1 mn), which is a clear indicator of business growth. While the increase is modest, it still represents positive financial performance. No evidence of deterioration or neutrality is present in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"The 45% year-over-year increase in net sales (EUR 5.7 bn) is a strong indicator of growth and improved performance, which directly benefits investors. No negative financial signals (losses, declines, etc.) are present, making the positive interpretation the most supported.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The 45% year-over-year increase in net sales (EUR 5.7 bn) is a strong indicator of growth and improved performance, which directly benefits investors. No negative financial signals (losses, declines, etc.) are present, making the positive interpretation the most supported."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.3
    }
}"
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"The statement explicitly shows a significant increase in operating income (EUR 696.4 mn vs. EUR 600.3 mn), which is a clear indicator of improved operational performance. This directly supports positive sentiment as it reflects stronger profitability and efficiency. No evidence of financial deterioration or neutral factors is present.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.1}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly shows a significant increase in operating income (EUR 696.4 mn vs. EUR 600.3 mn), which is a clear indicator of improved operational performance. This directly supports positive sentiment as it reflects stronger profitability and efficiency. No evidence of financial deterioration or neutral factors is present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.10
    }
}"
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"The statement shows clear revenue growth in both Kauppalehti group and Marketplaces operating profits, with increases from EUR 1.3 mn to 1.5 mn and EUR 1.0 mn to 1.3 mn respectively. These are unambiguous positive financial performance indicators with no negative or neutral signals present.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows clear revenue growth in both Kauppalehti group and Marketplaces operating profits, with increases from EUR 1.3 mn to 1.5 mn and EUR 1.0 mn to 1.3 mn respectively. These are unambiguous positive financial performance indicators with no negative or neutral signals present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.9,"The statement clearly indicates an increase in operating profit (EUR 1.94 mn to EUR 2.45 mn), which is a strong positive financial signal. There is no evidence of deterioration or neutrality in the statement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly indicates an increase in operating profit (EUR 1.94 mn to EUR 2.45 mn), which is a strong positive financial signal. There is no evidence of deterioration or neutrality in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,"The statement explicitly shows an increase in operating profit (22.1 mln vs 19.9 mln), which is a clear indicator of improved financial performance. No negative or neutral factors are mentioned, making positive the strongest hypothesis.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly shows an increase in operating profit (22.1 mln vs 19.9 mln), which is a clear indicator of improved financial performance. No negative or neutral factors are mentioned, making positive the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"The statement explicitly states a rise in operating profit (EUR 1.6 mn vs. EUR 1.1 mn), which is a clear indicator of financial improvement. No negative or neutral factors are mentioned, making the positive classification the strongest.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly states a rise in operating profit (EUR 1.6 mn vs. EUR 1.1 mn), which is a clear indicator of financial improvement. No negative or neutral factors are mentioned, making the positive classification the strongest."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"The statement shows a significant increase in operating profit (EUR 103.4 mn vs EUR 23.2 mn), which is a clear indicator of improved financial performance. This directly supports positive sentiment as it reflects strong profitability growth, with no contradictory evidence or negative financial indicators present.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.25}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in operating profit (EUR 103.4 mn vs EUR 23.2 mn), which is a clear indicator of improved financial performance. This directly supports positive sentiment as it reflects strong profitability growth, with no contradictory evidence or negative financial indicators present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.25
    }
}"
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"The statement explicitly states a significant increase in operating profit (EUR 13.5 mn vs EUR 9.7 mn), which is a clear indicator of financial improvement. There is no mention of negative factors like losses, cost increases, or deterioration. The positive trend directly benefits investors, making this hypothesis strongly supported.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly states a significant increase in operating profit (EUR 13.5 mn vs EUR 9.7 mn), which is a clear indicator of financial improvement. There is no mention of negative factors like losses, cost increases, or deterioration. The positive trend directly benefits investors, making this hypothesis strongly supported."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.9,"The statement explicitly reports a significant increase in operating profit (EUR 26.7 mn vs. EUR 14.9 mn), which directly indicates improved financial performance. This growth signals stronger operational efficiency and profitability, aligning with positive investor sentiment. No negative or neutral factors are mentioned to contradict this interpretation.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly reports a significant increase in operating profit (EUR 26.7 mn vs. EUR 14.9 mn), which directly indicates improved financial performance. This growth signals stronger operational efficiency and profitability, aligning with positive investor sentiment. No negative or neutral factors are mentioned to contradict this interpretation."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"The statement clearly shows a significant increase in operating profit (EUR 27.8 mn vs EUR 17.5 mn), which is a strong positive indicator for investors. There is no evidence of financial deterioration or neutral impact in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a significant increase in operating profit (EUR 27.8 mn vs EUR 17.5 mn), which is a strong positive indicator for investors. There is no evidence of financial deterioration or neutral impact in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.9,"The statement highlights a significant increase in operating profit (EUR 3.2 mn vs EUR 1.0 mn), which is a clear indicator of improved financial performance. There is no evidence of financial deterioration or neutral factors, making the positive hypothesis the strongest.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a significant increase in operating profit (EUR 3.2 mn vs EUR 1.0 mn), which is a clear indicator of improved financial performance. There is no evidence of financial deterioration or neutral factors, making the positive hypothesis the strongest."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.9,"The statement shows a clear increase in operating profit (EUR 4.7 mn vs EUR 3.6 mn), which is a strong indicator of financial improvement. No negative or neutral factors are mentioned, making the positive hypothesis the most supported.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a clear increase in operating profit (EUR 4.7 mn vs EUR 3.6 mn), which is a strong indicator of financial improvement. No negative or neutral factors are mentioned, making the positive hypothesis the most supported."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.85,"The statement reports a rise in operating profit (from EUR 4.6 mn to EUR 4.7 mn), which is a clear indicator of improved operational performance. While the increase is minimal, any upward trend in profit is generally viewed as positive by investors. The absence of negative financial indicators (e.g., losses, declines) further supports this classification. The neutral hypothesis is weakened by the explicit mention of growth, and the negative hypothesis is contradicted by the profit increase.","{'positive': 0.85, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a rise in operating profit (from EUR 4.6 mn to EUR 4.7 mn), which is a clear indicator of improved operational performance. While the increase is minimal, any upward trend in profit is generally viewed as positive by investors. The absence of negative financial indicators (e.g., losses, declines) further supports this classification. The neutral hypothesis is weakened by the explicit mention of growth, and the negative hypothesis is contradicted by the profit increase."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,"The statement explicitly shows a significant increase in operating profit (EUR 9.2 mn vs. EUR 6.8 mn), which is a clear indicator of improved financial performance. This directly supports the positive hypothesis and contradicts negative/neutral interpretations. The growth in operating profit signals operational efficiency and revenue growth, which are strong positive signals for investors.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.45}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly shows a significant increase in operating profit (EUR 9.2 mn vs. EUR 6.8 mn), which is a clear indicator of improved financial performance. This directly supports the positive hypothesis and contradicts negative/neutral interpretations. The growth in operating profit signals operational efficiency and revenue growth, which are strong positive signals for investors."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.45
    }
}"
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.9,"The statement clearly shows a significant increase in operating profit (EUR2.4m vs EUR1.6m), which is a strong indicator of improved financial performance. This directly supports the positive hypothesis, while no negative or neutral factors are mentioned.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly shows a significant increase in operating profit (EUR2.4m vs EUR1.6m), which is a strong indicator of improved financial performance. This directly supports the positive hypothesis, while no negative or neutral factors are mentioned."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"The statement highlights a 'surged' operating profit of EUR21m compared to EUR106,000, indicating a massive increase in profitability. This is a clear positive signal for investors, as higher operating profits typically signal improved operational efficiency and financial health. No evidence of financial deterioration or neutral impact is present in the statement.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.2}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a 'surged' operating profit of EUR21m compared to EUR106,000, indicating a massive increase in profitability. This is a clear positive signal for investors, as higher operating profits typically signal improved operational efficiency and financial health. No evidence of financial deterioration or neutral impact is present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.2
    }
}"
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.85,"The operating profit increased slightly, indicating minimal growth which is generally viewed positively by investors. While the increase is modest, it still represents progress compared to the prior year. Negative and neutral hypotheses lack supporting evidence as there are no losses, declines, or ambiguous indicators in the statement.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.45}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The operating profit increased slightly, indicating minimal growth which is generally viewed positively by investors. While the increase is modest, it still represents progress compared to the prior year. Negative and neutral hypotheses lack supporting evidence as there are no losses, declines, or ambiguous indicators in the statement."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.1,
        ""neutral"": 0.45
    }
}"
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.9,"The operating profit increased from a loss (-0.7 mn) to a positive figure (5.5 mn), indicating a significant improvement in financial performance. This turnaround suggests better cost control, revenue growth, or operational efficiency, which would typically be viewed as positive news for investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.1}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The operating profit increased from a loss (-0.7 mn) to a positive figure (5.5 mn), indicating a significant improvement in financial performance. This turnaround suggests better cost control, revenue growth, or operational efficiency, which would typically be viewed as positive news for investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.1
    }
}"
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"The statement shows a significant increase in operating profit (EUR 11.4 mn vs. EUR 7.5 mn), which is a clear indicator of improved financial performance. There are no negative financial signals or neutral factors mentioned, making the positive interpretation the strongest.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in operating profit (EUR 11.4 mn vs. EUR 7.5 mn), which is a clear indicator of improved financial performance. There are no negative financial signals or neutral factors mentioned, making the positive interpretation the strongest."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"The statement shows a 23% increase in operating profit, which is a clear indicator of financial improvement. There are no negative terms or contradictory factors mentioned, making the positive sentiment the strongest hypothesis.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a 23% increase in operating profit, which is a clear indicator of financial improvement. There are no negative terms or contradictory factors mentioned, making the positive sentiment the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.3
    }
}"
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"The statement highlights significant year-on-year growth in order intake (40% and 30% increases) for two distinct periods, which directly indicates strong business performance and demand. No negative financial indicators are present, making the positive sentiment the most supported hypothesis.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights significant year-on-year growth in order intake (40% and 30% increases) for two distinct periods, which directly indicates strong business performance and demand. No negative financial indicators are present, making the positive sentiment the most supported hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.3
    }
}"
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,"The 55% year-on-year growth in orders indicates strong demand and potential revenue growth, which is typically viewed favorably by investors. No negative financial indicators are present, while neutral/positive evidence is strong. Negative hypothesis lacks supporting evidence, and neutral hypothesis is contradicted by the significant growth metric.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The 55% year-on-year growth in orders indicates strong demand and potential revenue growth, which is typically viewed favorably by investors. No negative financial indicators are present, while neutral/positive evidence is strong. Negative hypothesis lacks supporting evidence, and neutral hypothesis is contradicted by the significant growth metric."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,"The statement explicitly reports a 42.5% increase in operating profit, which is a strong positive indicator for investor sentiment. There is no mention of financial deterioration or neutralizing factors. The growth in operating profit directly supports the positive hypothesis.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly reports a 42.5% increase in operating profit, which is a strong positive indicator for investor sentiment. There is no mention of financial deterioration or neutralizing factors. The growth in operating profit directly supports the positive hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,"The statement explicitly mentions a 8.4% increase in passenger volumes, which directly indicates growth and positive financial performance. There is no evidence of financial deterioration or neutral factors influencing this metric.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly mentions a 8.4% increase in passenger volumes, which directly indicates growth and positive financial performance. There is no evidence of financial deterioration or neutral factors influencing this metric."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,"The statement clearly shows a 5.1% revenue increase, which is a strong positive indicator for business performance. No negative financial signals are present, and the growth suggests operational success.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a 5.1% revenue increase, which is a strong positive indicator for business performance. No negative financial signals are present, and the growth suggests operational success."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.3
    }
}"
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"The statement clearly shows a 50% increase in pretax profit (EUR 0.6 mn vs EUR 0.4 mn), which is a strong indicator of improved financial performance. No negative factors are mentioned, and the growth directly aligns with positive investor sentiment. The neutral hypothesis is weakened by the explicit profit increase, while the negative hypothesis lacks any supporting evidence.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a 50% increase in pretax profit (EUR 0.6 mn vs EUR 0.4 mn), which is a strong indicator of improved financial performance. No negative factors are mentioned, and the growth directly aligns with positive investor sentiment. The neutral hypothesis is weakened by the explicit profit increase, while the negative hypothesis lacks any supporting evidence."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.7,"The statement reports an increase in pretax profit (from EUR 1,007 mn to EUR 1,019 mn), which is a clear positive financial indicator despite the modest growth. While the increase is small, it still signals operational efficiency or pricing power. Negative and neutral hypotheses lack supporting evidence, as there are no mentions of losses, declines, or market irrelevance.","{'positive': 0.7, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement reports an increase in pretax profit (from EUR 1,007 mn to EUR 1,019 mn), which is a clear positive financial indicator despite the modest growth. While the increase is small, it still signals operational efficiency or pricing power. Negative and neutral hypotheses lack supporting evidence, as there are no mentions of losses, declines, or market irrelevance."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.9,"The statement clearly indicates an increase in pretax profit (EUR 17.8 mn vs EUR 14.9 mn), which is a strong positive financial signal. There is no evidence of deterioration or neutrality, making 'positive' the most supported hypothesis.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly indicates an increase in pretax profit (EUR 17.8 mn vs EUR 14.9 mn), which is a strong positive financial signal. There is no evidence of deterioration or neutrality, making 'positive' the most supported hypothesis."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
